Streak length,Group
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
2,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
2,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
1,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
2,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
2,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
2,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
2,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
3,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
1,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
0,unsuccessful
